기준_년분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
20254,발달상권,마포역,스포츠 강습,130621683,251,107154817,23466866,16824055,100401780,0,8139656,22429321,76136399,1828772,8691688
20254,발달상권,본서부병원,반찬가게,1752000000,883,1752000000,0,12156820,4295097,0,0,0,1311260,0,15140657
20254,발달상권,녹두거리(대학동),한식음식점,2797521990,128048,1962401832,835120158,1710111728,790991267,25394632,528024455,576896855,391753533,667890308,311143210
20254,골목상권,신대방역 4번,의약품,1018933526,57595,868483358,150450168,462950569,555982957,729655,31143230,56474788,133164344,236023137,561398372
20254,골목상권,잠원역,예술학원,40028550,248,29390826,10637724,26393254,13635296,0,0,5117806,24602021,10308723,0
20254,골목상권,중랑역 1번,일반의류,17313585,1091,12575912,4737673,2604479,14709106,0,0,124023,1165814,5556222,10467526
20254,발달상권,포스코사거리,치킨전문점,750284914,11434,616079347,134205567,339526889,151316324,2290974,64882722,129793054,134459697,108465815,50950954
20254,골목상권,중랑역 4번,일식음식점,131840179,2378,82263897,49576282,73476813,55017066,552802,21733341,31457346,34142640,23894075,16713674
20254,골목상권,신정롯데캐슬아파트,스포츠 강습,92004624,240,92004624,0,44609458,47395166,0,13484393,0,8475282,70044949,0
20254,전통시장,남대문시장(자유상가),여관,21498872,225,16988286,4510586,10728752,5477140,0,2029764,2255293,966554,4510586,6443695
20254,전통시장,영림시장,일반교습학원,290622782,886,246016816,44605966,139427096,151195686,0,0,10505943,210155125,67323272,2638442
20254,골목상권,양재역 8번(양재동우체국),화장품,123000000,71,122886922,113078,21925589,98756217,0,0,265075,52368620,5695340,62352771
20254,골목상권,신묵초등학교,호프-간이주점,144545279,2067,96353906,48191373,101796382,35950347,0,10745111,26051534,37681865,28258315,35009904
20254,발달상권,연남동(홍대),전자상거래업,1413080774,79562,812296750,600784024,511071210,902009564,55203570,625099760,576467508,87439463,52226212,16644261
20254,발달상권,본서부병원,일반의류,132287756,1725,101898762,30388994,19973577,112314179,2768610,2847713,9591254,29869295,71338917,15871967
20254,골목상권,신묵초등학교,분식전문점,12585970,874,9999983,2585987,7175715,5067549,0,640499,2117255,2426283,1758756,5300471
20254,골목상권,오류동역 1번,슈퍼마켓,399283939,49561,259567785,139716154,275476970,123806969,297940,48500535,96324813,101708105,86192062,66260484
20254,발달상권,신림역(신림),분식전문점,1937384842,234366,1351861479,585523363,1062498127,868231445,32175313,436234936,593997044,362403414,293857418,212061448
20254,발달상권,경기고교사거리(경기고교앞사거리),일반의원,300860061,1973,247709006,53151055,107480631,193379430,0,40828343,94875820,65532955,68204944,31417999
20254,골목상권,신묵초등학교,슈퍼마켓,96979928,10130,73058798,23921130,73278275,23701653,0,3491898,4132085,10599695,34802923,43953327
20254,골목상권,신묵초등학교,스포츠 강습,25275669,112,25275669,0,21358407,3917262,0,0,5596089,11751788,7927792,0
20254,전통시장,마천중앙시장,치킨전문점,31077949,2044,19412284,11665665,14428641,13801695,121149,2068299,5298246,4942619,8464307,7335716
20254,골목상권,신묵초등학교,자동차수리,297154134,1480,245527599,51626535,227049143,32533630,0,3529314,35005832,30185107,73724753,117137765
20254,골목상권,신묵초등학교,편의점,150139595,19200,104879075,45260520,98480813,51658782,723652,22138328,44473860,32744658,34109922,15949175
20254,골목상권,신한은행 신월동지점,치과의원,218922342,1503,189606072,29316270,106434751,112487591,536790,10836289,54338316,35316098,24113773,93781076
20254,골목상권,신묵초등학교,일반교습학원,82406036,336,79206495,3199541,39661453,42744583,0,0,6766496,64216811,7918538,3504191
20254,골목상권,신묵초등학교,미용실,107213079,3122,70057772,37155307,41771235,65441844,1076540,3883434,7384638,25689186,31490620,37688661
20254,발달상권,신정네거리역,자동차수리,546295079,2043,364234796,182060283,368139377,139485343,0,31190324,66360563,135265496,150555713,124252623
20254,전통시장,방학동도깨비시장,일반의류,126821925,4040,88780309,38041616,41402633,85419292,306486,1528806,5849106,3569053,34000528,81567946
20254,발달상권,대림3동사거리,한식음식점,2977498874,77184,2167338792,810160082,1761912087,791621200,3400043,103123530,361327746,432269898,825874230,827537833
20254,전통시장,서울약령시장,철물점,274000000,144,274000000,0,274000000,0,0,0,0,274000000,0,0
20254,전통시장,대림중앙시장,일반의류,240930625,5188,124287327,116643298,87584573,153346052,0,243017,12221291,44354468,85559817,98552032
20254,골목상권,공항시장역 1번,슈퍼마켓,191690904,27227,134549784,57141120,137941570,49361040,373547,11171976,45573007,32722688,37347470,60113925
20254,발달상권,서울고교교차로,의약품,464220574,29907,416873204,47347370,257592040,199243410,879739,19450609,57080481,77287292,138417378,163719952
20254,골목상권,메가박스 상봉,편의점,163265721,20511,114042410,49223311,125180832,38084889,474427,21813896,58713930,23819285,25114804,33329379
20254,골목상권,메가박스 상봉,화장품,5257623,15,4206098,1051525,0,5257623,0,0,0,0,3154574,2103049
20254,골목상권,메가박스 상봉,일반의원,4162209272,98626,3531071830,631137442,2730755370,1431453902,1761666,217639740,821897970,945624623,878477606,1296807667
20254,전통시장,도화동 상점가,분식전문점,568121036,44609,487953114,80167922,218233410,248695402,2378333,50226432,127759389,125939325,97084130,63541195
20254,골목상권,관악구 중앙길,치과의원,533115265,3514,475796370,57318895,198710651,334404614,0,24511316,88458361,71663812,70452439,278029337
20254,발달상권,가락시장역,치과의원,1151841736,6524,974303721,177538015,644340603,467068663,0,19401192,53099264,169956969,326866734,542085106
20254,골목상권,상수역 4번,일식음식점,197295520,5760,161223788,36071732,94813294,81619647,5967150,69373471,62627137,19924733,13174733,5365717
20254,골목상권,남구로역 3번,가전제품수리,470188,36,470188,0,109558,360630,0,378890,0,0,91298,0
20254,전통시장,"한양대앞상점가(한양시장, 왕십리맛골목)",치킨전문점,494367402,10218,378331548,116035854,256396656,157033503,11839397,177809283,85825310,51065087,63948926,22942157
20254,골목상권,영동초등학교,스포츠 강습,90131941,493,78541644,11590297,36121160,54010781,0,0,32626684,57505257,0,0
20254,골목상권,메가박스 상봉,커피-음료,161800456,22531,95433268,66367188,78125086,82297828,1718879,18241039,32361145,27132863,32647766,48321220
20254,발달상권,청담사거리(청담동명품거리),중식음식점,1928551008,11213,1392715860,535835148,727438763,536254865,1456740,85225438,334916965,354537215,253585784,233971489
20254,발달상권,양재역,청과상,110366643,5589,96446679,13919964,38177955,60801847,298085,387510,3755869,13163425,30643117,50731797
20254,골목상권,중랑역 2번,한식음식점,634864774,18557,404322859,230541915,369333309,264127370,8180277,131765934,175907493,106671122,112199063,98736789
20254,골목상권,서초중학교,육류판매,319464632,4498,248843432,70621200,111884727,122864249,0,6999890,36560341,55001268,66409630,69777849
20254,골목상권,태릉시장 특화거리,미용실,43318160,644,32822829,10495331,18242838,25075322,0,0,6386683,4843849,13534599,18553029
20254,전통시장,청량리청과물시장,수산물판매,1185728014,44808,767859529,417868485,602589552,548325603,425034,10922423,29048834,73474378,205600560,831443925
20254,발달상권,한남오거리,커피-음료,605379786,75714,462578446,142801340,205994668,311958533,4160866,124268663,174229012,90794633,79476932,45023097
20254,골목상권,태릉시장 특화거리,인테리어,114000000,6120,67464385,46535615,33952074,76835499,0,2976030,5952923,9505137,22440088,69913395
20254,골목상권,언남고등학교,화초,4320858,46,0,4320858,2160429,0,0,0,2160429,0,0,0
20254,골목상권,태릉시장 특화거리,호프-간이주점,107808836,2946,78826582,28982254,68093388,39715448,0,1473917,11759123,7886750,22286228,64402818
20254,골목상권,태릉시장 특화거리,반찬가게,35711933,2464,21211833,14500100,14222043,18625907,0,1415309,4109677,7227806,11850776,8244381
20254,발달상권,역삼역,철물점,44018721,2149,39200183,4818538,22849076,4363078,0,1491598,6279444,3414103,3031075,12995933
20254,발달상권,신용산역(용산역),일식음식점,1639612439,18635,1292762388,346850051,575054707,381989400,3494933,257670785,346357838,151056356,134259759,64204438
20254,골목상권,곰달래도서관,전자상거래업,45126397,1437,27490226,17636171,12495525,32630872,2241906,16409496,9754441,4831653,6385817,5503084
20254,전통시장,밤나무골시장,한식음식점,13731959,182,7834418,5897541,8633627,5098332,0,1013964,2110698,3642828,3868579,3095890
20254,전통시장,불광먹자골목 골목형상점가,일반교습학원,49416632,129,49416632,0,5789834,43626798,0,0,0,49416632,0,0
20254,골목상권,태릉시장 특화거리,일반의류,26324400,796,18804777,7519623,5977503,20346897,0,1036823,688311,1330657,3016733,20251876
20254,발달상권,포스코사거리,제과점,35961149,6309,24579800,11381349,24672830,11288319,430510,4463993,6737409,7942703,8058817,8327717
20254,골목상권,먹골역 5번,일반의류,1264770672,13163,882869207,381901465,460831309,803939363,3232399,7469115,46649586,56494738,186556007,964368827
20254,전통시장,풍납시장,안경,48386637,560,34339460,14047177,21138487,24352374,0,1782916,2399906,6466327,11722347,23119365
20254,발달상권,아차산역,일식음식점,210846292,6817,138260631,72585661,118366341,86981341,4474511,33442411,81882286,52521427,21806125,11220923
20254,골목상권,경의선책거리,패스트푸드점,77935622,6266,56751984,21183638,27357102,31670974,2782265,18507723,10252939,8398845,14019822,5066484
20254,골목상권,대흥동주민센터,세탁소,10705882,314,10196078,509804,5823529,2137255,0,784314,1000000,2745099,2666665,764706
20254,전통시장,로데오거리상점가,중식음식점,309433902,9738,201527709,107906193,160661112,145774464,10829225,112079960,88314578,44117343,31993166,19101304
20254,골목상권,신우어린이공원,의약품,5199000000,6820,4797048056,401951944,2063703383,3135296617,0,47872928,1984586550,1537127238,518864259,1110549025
20254,골목상권,우면주공아파트,외국어학원,79788932,242,67318786,12470146,34709686,45079246,2667411,0,0,58449643,16337893,2333985
20254,골목상권,먹골역 5번,커피-음료,131492965,26390,90033867,41459098,71334664,56688346,820136,14048719,32007630,29246072,28895631,23004823
20254,전통시장,세종마을음식문화거리(금천교시장),노래방,132329065,7663,86902934,45426131,81175601,39080366,2756126,20332069,31766109,24278571,22840241,18282850
20254,골목상권,먹골역 5번,철물점,8589829,743,7945840,643989,2798877,2785667,0,165125,561427,1390357,1329260,2138376
20254,골목상권,금천금빛공원(은행나무사거리서측),인테리어,66000000,1100,52937475,13062525,48375831,3003045,0,928780,10542895,1489948,6614411,31802843
20254,골목상권,먹골역 5번,슈퍼마켓,5645318426,623574,4302960982,1342357444,2725300365,2807614419,15842161,691714740,1026961458,1067900830,1552142825,1178352769
20254,골목상권,석촌역 6번,반찬가게,80860301,812,80860301,0,52720862,17316578,0,0,0,0,0,70037440
20254,골목상권,먹골역 5번,세탁소,5420876,71,0,5420876,707071,4713805,0,0,117845,0,0,5303031
20254,발달상권,대림3동사거리,화초,19535625,450,17013222,2522403,4671360,12345214,0,2841331,529908,1885330,5871669,5888335
20254,골목상권,문성초등학교,시계및귀금속,6397625,42,1938674,4458951,466027,5931598,0,0,0,3679753,2214563,503309
20254,발달상권,안암역,커피-음료,980145119,143570,830012610,150132509,391237773,556890034,28090066,454014857,150236673,90141383,165857839,59786987
20254,골목상권,장승배기역 4번,피부관리실,6586583,35,6586583,0,0,6586583,0,246557,1056671,0,0,5283355
20254,골목상권,가산동주민센터,일반의류,1647000000,5023,894722215,752277785,1296071348,319921302,0,169223242,555931517,313049395,231482501,346305996
20254,골목상권,먹골역 5번,의료기기,275268691,506,275268691,0,28443378,246825313,0,0,0,0,47633177,227635514
20254,전통시장,선유도역 골목형상점가,노래방,170626155,1089,108225066,62401089,133820790,4340632,0,1384147,13268153,23254193,65273025,34981905
20254,골목상권,우장산역 4번,미용실,261741707,6160,152406190,109335517,100988547,160302578,91911,11650538,22195857,40419574,92808260,94124986
20254,전통시장,도화동 상점가,노래방,415943303,15729,292617808,123325495,282033386,72776808,3256015,29338349,77932265,81846080,104031050,58406433
20254,발달상권,오목교역,안경,617870025,5355,358560151,259309874,336090166,281779859,2815481,42930267,70016136,214281688,175565680,112260773
20254,골목상권,면목5동주민센터,노래방,26824007,268,17716590,9107417,15894377,10929630,0,1727411,8590755,3095455,9705154,3705232
20254,발달상권,등나무근린공원,양식음식점,128289505,4642,85104024,43185481,55067511,67543474,857856,8538970,25533198,44429054,29411267,13840641
20254,골목상권,개봉1동주민센터,피부관리실,35831094,472,22567917,13263177,1806805,34024289,1071044,6068420,22172226,977911,5541493,0
20254,전통시장,"대림골목시장(대림시장, 양지시장)",섬유제품,169419159,3074,126387581,43031578,69417315,95269848,1916263,1173222,9642593,20091571,38220077,93643437
20254,발달상권,당산역,안경,199148055,1967,136933311,62214744,100722270,95404710,1707929,22543389,34676858,42005390,51796152,43397263
20254,발달상권,상봉역,한식음식점,10104862572,262428,6607054338,3497808234,5848084172,3941176230,85355652,1785912407,2864964432,1647415788,1691799960,1713812161
20254,발달상권,성수대교남단,한의원,308519965,5561,304837311,3682654,130655495,165296072,0,2968886,17270837,31774341,88234926,155702578
20254,발달상권,서울대입구역,자동차수리,119253044,388,101479356,17773688,77388141,6160830,0,0,2238500,47568122,6679692,27062658
20254,골목상권,묘곡초등학교(고덕아이파크아파트),한의원,119654496,5152,95369856,24284640,37451888,82202608,0,4895013,15777174,37619909,26324415,35037985
20254,전통시장,신림중앙시장(조원동 펭귄시장),반찬가게,51551366,2544,26137489,25413877,17088368,16173913,0,1097345,4643837,4500706,11378992,11641401
20254,골목상권,중랑노인종합복지관,호프-간이주점,82855476,2720,60605787,22249689,57106098,23810621,0,8785193,8610068,10834445,31394273,21292740
20254,전통시장,낙원시장(낙원지하시장(대일상가)),슈퍼마켓,101158636,9594,91649328,9509308,84186752,14804671,126151,6502563,15927865,45944940,17438922,13050981
20254,전통시장,새마을시장,커피-음료,197635731,42716,128159419,69476312,99392730,87081600,5429863,39973905,51496081,38061238,32586790,18926455
20254,발달상권,DMC(디지털미디어시티),반찬가게,136131278,19696,136131278,0,29151512,82156870,0,34595916,57132701,14732003,4776007,71755
20254,발달상권,창동역,외국어학원,4635421,20,3608784,1026637,1555510,3079911,0,0,0,3079911,1555510,0
20254,골목상권,강동역 4번(강풀만화거리),피부관리실,37487379,221,34487380,2999999,0,37487379,0,2981981,11153649,5577072,1972973,15801704
20254,발달상권,종각역,화장품,400530412,3254,320178463,80351949,85667851,312940774,2519654,40413344,117514215,71145294,57717485,109298633
20254,골목상권,영등포시장역 3번,반찬가게,19443082212,741629,14767874566,4675207646,8079049927,6710627974,1042811,677467310,2111950665,2943739890,2636903319,6418573906
20254,발달상권,안암역,제과점,180636549,18244,140141450,40495099,61825203,87308437,4687802,45455269,22649112,24908001,35420675,16012781
20254,골목상권,중랑노인종합복지관,피부관리실,1336032,24,1336032,0,1336032,0,0,0,0,1336032,0,0
20254,골목상권,신정롯데캐슬아파트,네일숍,8897523,168,6278667,2618856,1288455,7099680,0,3577707,689173,1352577,2229325,539352
20254,골목상권,중랑노인종합복지관,육류판매,1395166613,26729,1060305915,334860698,429743212,874856807,484172,7670820,86597672,152103608,200677113,857066633
20254,전통시장,영등포유통상가,치과의원,111765292,1011,94283752,17481540,68374061,43391231,0,211025,3501799,46126170,28186516,33739782
20254,발달상권,잠실역,완구,17790000000,1291738,11231600914,6558399086,9027788255,8762211745,524207876,5498801317,5914547889,4079836687,911963923,860642308
20254,골목상권,상도초등학교,커피-음료,9666423,832,5833717,3832706,3196123,3505302,0,2554257,1871581,1551836,478097,245652
20254,골목상권,중랑노인종합복지관,일반교습학원,314756168,978,234632961,80123207,216166709,98589459,2302772,0,10170132,238432885,57158836,6691543
20254,골목상권,중랑노인종합복지관,편의점,846753428,101871,606708332,240045096,589298548,257454880,6491546,66576283,229929492,239959219,159695436,144101452
20254,골목상권,굽은다리역 3번,부동산중개업,395018,33,49377,345641,395018,0,0,0,0,0,345641,49377
20254,전통시장,강북북부골목시장,일반의류,4577926,179,3324135,1253791,1875759,2702167,0,0,0,447692,1097366,3032868
20254,골목상권,구로초등학교,중식음식점,200608931,4117,97615669,102993262,152753322,47855609,0,3760228,32803583,30136015,59459573,74449532
20254,골목상권,중화역 4번,분식전문점,136509081,11684,88356211,48152870,60925095,75583986,2716398,21931464,40486442,34048818,23461742,13864217
20254,골목상권,중화역 4번,노래방,42503363,3850,33327113,9176250,33833829,8669534,1010229,4926364,4952256,7797528,6354718,17462268
20254,전통시장,숭인시장,의약품,1021009180,75952,809327714,211681466,484602218,536406962,1970940,47866193,106422013,169861481,231085165,463803388
20254,골목상권,중화역 4번,반찬가게,6816144449,19555,3211916321,3604228128,2606877358,4209267091,0,116319311,462830782,752426385,417087763,5067480208
20254,전통시장,"수유전통시장(수유시장, 수유골목시장)",노래방,199671414,1478,80097416,119573998,190827324,8844090,0,2383851,1883243,32420383,62742975,100240962
20254,발달상권,교대입구교차로,패스트푸드점,147701619,8286,118746280,28955339,46314643,47255057,63855,10920223,21061163,21051232,29745457,10727768
20254,발달상권,강변역(테크노마트),제과점,620862313,71665,432501780,188360533,233943730,369179037,6498729,93444686,137628871,152213850,130079102,83257530
20254,골목상권,까치산역 4번,슈퍼마켓,523225864,57335,364729422,158496442,313751857,209474007,1695758,35778079,125721570,126198083,124240285,109592089
20254,발달상권,인사동,슈퍼마켓,691731860,88646,543292428,148439432,307353075,281362818,2853146,60705098,97015699,145570382,104088172,178483395
20254,골목상권,중화역 4번,커피-음료,28090037,5284,17476466,10613571,11746757,16154007,982653,7971352,5014552,5832932,3993809,4105466
20254,발달상권,둔촌역,안경,797442147,7772,540252516,257189631,402129506,395312641,2405203,76662608,182553488,196232903,192875328,146712617
20254,전통시장,길동복조리시장,인테리어,13897710,912,11812590,2085120,8861769,5035941,0,0,148937,316492,2932202,10500079
20254,발달상권,잠실역,화장품,728646721,31813,601698225,126948496,204723419,449284101,3024130,36582089,91705058,151931998,154540276,216223970
20254,골목상권,중화역 4번,슈퍼마켓,375088796,38587,249461664,125627132,210997514,164091282,300062,15205849,35675261,53974889,131591883,138340852
20254,전통시장,쌍문역동측상점가,패스트푸드점,37336957,3016,22956520,14380437,23692255,12829484,91712,5606659,6819293,5857337,8478261,9668477
20254,골목상권,까치산역 4번,분식전문점,86328171,7030,63557360,22770811,34728904,32769306,439323,10506996,14926686,18283176,13565849,9776183
20254,골목상권,KB국민은행 중화동지점,미용실,108980737,2468,88132640,20848097,34405498,74575239,0,2172122,18657943,18831326,32436034,36883312
20254,발달상권,영등포청과시장교차로,반찬가게,18560238,1515,3030243,15529995,10416460,8143778,0,0,0,7386217,8143778,3030243
20254,발달상권,이화사거리,화초,114217864,1945,95494084,18723780,25205860,39674293,109267,11567329,7006832,7853614,32001433,6341679
20254,골목상권,관악구신사동주민센터,치킨전문점,709342,43,130714,578628,572528,136814,0,206528,136814,0,130714,235286
20254,골목상권,월드순복음교회,일반의원,19854936,2003,18058219,1796717,6111151,13743785,0,333850,2842742,373305,2570029,13735010
20254,골목상권,월드순복음교회,편의점,175578219,21360,126175236,49402983,116440757,59137462,233819,26146837,43769374,44918768,31773273,28736148
20254,골목상권,신월문화체육센터,중식음식점,19985937,445,15097429,4888508,16203490,2965684,0,2351657,2965708,9885892,2689619,1276298
20254,골목상권,월드순복음교회,한식음식점,443961489,11399,308462454,135499035,284333641,136661502,2249187,16406393,77656321,125951737,102290771,96440731
20254,발달상권,서초역,중식음식점,1457334901,35525,1263018408,194316493,526433195,232098104,5421174,52852256,171108258,209267455,181279876,138602282
20254,골목상권,개봉역,치과의원,595788914,3960,469576524,126212390,283289856,312143079,0,6576504,23790451,53274394,250863714,260927872
20254,골목상권,문래예술촌(문래창작촌),화초,38108103,1513,19095643,19012460,13384519,23984316,79843,12197016,12970381,8523777,2791044,806774
20254,골목상권,월드순복음교회,커피-음료,124463884,15050,86457064,38006820,48456711,71227682,1041385,15593569,31753240,25421474,25268402,20606322
20254,골목상권,월드순복음교회,미용실,3947022,251,2305250,1641772,2901727,1045295,0,152726,724638,740615,1181273,1147770
20254,발달상권,태릉입구역,의약품,1929276061,132502,1698718185,230557876,838354742,1090921319,2021514,92678408,166417774,312937447,386967648,968253270
20254,골목상권,먹골역 1번,일반의류,103496578,4469,89863186,13633392,15282954,88213624,0,1953545,4103561,9027609,24394101,64017762
20254,골목상권,먹골역 1번,가구,8400505,14,8400505,0,0,8400505,0,0,0,8400505,0,0
20254,발달상권,르네상스호텔사거리,일반의류,70000000,41,70000000,0,0,70000000,0,0,70000000,0,0,0
20254,골목상권,먹골역 1번,가전제품수리,235360877,2656,142059624,93301253,64085217,120275525,0,0,7773073,95713586,24610673,56263409
20254,골목상권,먹골역 1번,일반교습학원,421697233,766,352417846,69279387,162908015,258789218,887941,5555870,4377028,294825127,113230748,2820519
20254,골목상권,먹골역 1번,일반의원,252945536,6931,212495430,40450106,125866814,97742895,152791,25974570,27734302,31959246,42416663,95372136
20254,골목상권,남구로역 2번,미용실,98505503,3358,65798133,32707370,54121484,42781836,0,8481444,22593625,24923868,18852242,22052142
20254,골목상권,신월문화체육센터,당구장,300724617,4090,276231665,24492952,172956635,127767982,0,0,54747684,152316202,56725851,36934880
20254,골목상권,성미산체육관,커피-음료,65747840,6954,59603742,6144098,24020046,26531702,0,7578638,14877485,13575564,10771177,3748887
20254,골목상권,금천해태공원,호프-간이주점,8463213,244,5555072,2908141,5938180,2525033,0,0,696561,0,2525033,5241619
20254,발달상권,상계백병원,피부관리실,62675156,974,48089650,14585506,11638736,51036420,186521,28614139,10530954,10412777,8634200,4296565
20254,골목상권,당곡중학교,철물점,27314292,1834,25544180,1770112,11749825,7540930,0,0,4708956,2983373,4130039,7468388
20254,발달상권,봉은사역,치킨전문점,178320903,2462,177444397,876506,76304409,35510726,0,15311642,28468437,37426879,24584274,6023904
20254,발달상권,신도림역,네일숍,93594658,1843,69067405,24527253,9961999,83632659,483351,9939405,26828302,18749806,18299068,19294726
20254,골목상권,먹골역 1번,육류판매,78086434,2658,50343341,27743093,37336805,40749629,89926,8007435,13532298,13142999,20294736,23019040
20254,발달상권,독산동,네일숍,218496908,2063,151625920,66870988,59135026,159361882,0,23931703,74364682,47987048,28467047,43746428
20254,골목상권,먹골역 1번,화초,12921102,373,10353832,2567270,6497021,5376988,0,820012,6358252,1791411,1942799,961536
20254,발달상권,양재천카페거리,화초,103247368,1307,88147446,15099922,27361904,14347067,0,10826547,14946603,11083988,2974804,1877027
20254,골목상권,마천역(마천초등학교),신발,7542857,63,7542857,0,0,7542857,0,0,0,0,7542857,0
20254,골목상권,용강동주민센터,분식전문점,360000000,34726,287002261,72997739,140596387,194598092,1552424,14235663,47108183,161379890,70043750,40874571
20254,골목상권,화곡역 5번,예술학원,90619905,507,88454439,2165466,23906775,66713130,0,0,17340380,70031325,3248200,0
20254,골목상권,보인중학교,슈퍼마켓,527168635,36643,364029339,163139296,208870644,283390237,1068906,17877993,61690017,70476267,120460682,220687014
20254,발달상권,강남구청역,예술학원,201286921,303,135667733,65619188,89292092,108094075,0,6826320,7079138,87603167,87344641,8532901
20254,발달상권,신대방삼거리역,일반의류,63810073,944,41572650,22237423,20558122,42534139,0,334458,672237,1399171,23632601,37053793
20254,골목상권,상도역 5번,스포츠클럽,32000000,25,32000000,0,28387096,3612904,0,0,25806451,6193549,0,0
20254,골목상권,강일동주민센터,미용실,320120684,11443,198381633,121739051,179347953,140772731,1476924,20717489,47826331,93445101,86574553,70080286
20254,골목상권,경의선책거리,인테리어,1021607942,18006,829836539,191771403,663410673,186442372,0,8938473,129951218,65690687,316989488,328283178
20254,골목상권,구로창업지원센터,슈퍼마켓,428268243,40234,343546484,84721759,260389810,131025459,2956757,23185046,30678869,51936909,67005783,215651904
20254,골목상권,고덕동성당,편의점,555346913,76675,385290949,170055964,409545239,145801674,7333463,60791862,154658692,139863766,122817946,69881184
20254,발달상권,어린이대공원역,예술학원,482970371,1201,340563824,142406547,185855500,297114871,0,25357281,0,212442236,242449536,2721318
20254,골목상권,논현로18길,편의점,133591455,18003,104863395,28728060,88696856,34617010,801555,12770926,35268786,24603571,29108659,20760368
20254,골목상권,중화역 1번,한식음식점,316165279,7289,222162395,94002884,178295535,122757597,177273,28354501,60455617,66519835,67433860,78112047
20254,발달상권,신대방삼거리역,치킨전문점,158119986,4976,111515223,46604763,99112619,51931633,684265,15176536,31364274,36723859,47428122,19667197
20254,발달상권,은마아파트,자동차수리,13019417,17,13019417,0,0,4368932,0,0,4368932,0,0,0
20254,발달상권,잠실새내역(신천),운동/경기용품,283345598,1312,211875092,71470506,206349499,76996099,0,11570828,38957403,101893531,54828245,76095591
20254,골목상권,중화역 1번,의약품,291923024,19933,253313135,38609889,148934246,142988778,1422486,18195294,32192370,30265226,60448124,149399524
20254,골목상권,개웅초등학교(개웅중학교),미용실,52292832,1544,36777453,15515379,13401812,38891020,247626,1348347,8820726,12839569,14097892,14938672
20254,골목상권,중화역 1번,스포츠 강습,18299401,77,18299401,0,2491018,15808383,0,0,10826347,7473054,0,0
20254,골목상권,신월1동주민센터,노래방,91332354,770,52804206,38528148,81059576,3424099,0,1712050,6690350,9532586,41309778,25238911
20254,골목상권,증산역 1번,자동차수리,76774763,752,68887166,7887597,75029148,1745615,0,565709,0,3216458,11790988,61201608
20254,골목상권,중화역 1번,한의원,97028048,8243,66391994,30636054,53883090,43144958,0,1587633,12129517,16093942,9901898,57315058
20254,골목상권,대흥동주민센터,한식음식점,272091676,17156,241876267,30215409,151919075,100392136,0,45428223,57411471,64099527,47563915,37808072
20254,골목상권,돈의문센트레빌아파트입구,치킨전문점,1989283,115,1301875,687408,1604689,384594,6631,698458,358071,35365,612258,278500
20254,골목상권,신풍역 1번,중식음식점,306000000,14176,204687679,101312321,166775937,133372779,5098004,34822913,76660306,84504973,63266331,35796188
20254,골목상권,중화역 1번,편의점,96520126,14225,70606425,25913701,59381074,37139052,2959300,20488437,23074365,15211648,22471784,12314592
20254,골목상권,수궁동주민센터,PC방,120380285,16408,63819361,56560924,114671126,5709159,1951850,45349989,59275214,7337732,5947040,518460
20254,전통시장,제일시장,가방,99199012,1047,80326023,18872989,22256834,37665411,0,1510645,3283135,261845,12427571,42439049
20254,골목상권,명지대학교교회,당구장,50949436,4382,41077610,9871826,43495532,7453904,2087959,13425681,1568674,10520931,20468486,2877705
20254,골목상권,중화역 1번,일반의원,387564273,11744,336106678,51457595,144922894,242641379,5879115,56567645,71335158,55279202,78450486,120052667
20254,전통시장,불광먹자골목 골목형상점가,의료기기,38225174,202,38225174,0,2013618,36211556,0,0,671206,0,0,37553968
20254,골목상권,중화역 1번,일반의류,333942697,2400,228506293,105436404,119212090,214730607,0,0,23480939,14945178,89458429,206058151
20254,발달상권,강남을지병원,세탁소,363357053,7711,339656583,23700470,53740611,71307171,0,5051752,23284702,56631911,24179232,15900184
20254,골목상권,삼전역 4번,세탁소,23753892,1456,18847001,4906891,11318556,12435336,52393,1471462,7300165,4954553,6524408,3450911
20254,전통시장,동문시장,한식음식점,216563037,9426,152571535,63991502,152301775,51135601,737995,9040371,30191767,23380937,47292759,92793547
20254,골목상권,덕의초등학교,분식전문점,39977006,4446,35173924,4803082,21545264,18124161,193424,2398632,4391021,9902315,9935241,12848793
20254,발달상권,신도림역,피부관리실,107052174,471,97782609,9269565,7483696,99568478,0,81025000,16794565,6782609,2450000,0
20254,골목상권,화랑대역 7번,미용실,26576066,922,16816499,9759567,10633598,15942468,333537,511848,1066457,7361410,11628425,5674389
20254,골목상권,신방화역 2번,자동차미용,8357255,102,8357255,0,6395649,1348604,0,1174919,2778941,2360056,1430337,0
20254,발달상권,강남구청역,커피-음료,2993699968,374623,2523948088,469751880,942536508,1440967241,22623879,504501060,883659415,473833684,329208099,169677612
20254,골목상권,인헌고등학교(인헌중학교),호프-간이주점,43104509,4732,27355071,15749438,27627036,15477473,43723,4203147,14054547,4587133,15130424,5085535
