기관명,발전소명,호기,배출년월,황산화물 허용기준,황산화물(SOx),먼지 허용기준,먼지(TSP),질소산화물 허용기준,질소산화물(NOx)
한국동서발전㈜,울산발전본부,9,2024-11,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,10,2024-11,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,11,2024-11,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,12,2024-11,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,13,2024-11,,0.0,,0.0,21.0,0.0
한국동서발전㈜,울산발전본부,14,2024-11,,0.0,,0.0,21.0,0.0
한국동서발전㈜,동해바이오발전본부,1,2024-11,120.0,0.0,12.0,0.0,80.0,0.0
한국동서발전㈜,동해바이오발전본부,2,2024-11,120.0,0.0,12.0,0.0,80.0,0.0
한국동서발전㈜,일산발전본부,1,2024-11,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,2,2024-11,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,3,2024-11,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,4,2024-11,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,5,2024-11,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,6,2024-11,,0.0,,0.0,40.0,0.0
한국동서발전㈜,당진발전본부,1,2024-12,25.0,6.4,5.0,11.6,15.0,1.1
한국동서발전㈜,당진발전본부,2,2024-12,48.0,0.0,11.0,0.0,56.0,0.0
한국동서발전㈜,당진발전본부,3,2024-12,25.0,0.0,5.0,0.0,15.0,0.0
한국동서발전㈜,당진발전본부,4,2024-12,25.0,5.6,5.0,8.8,15.0,0.3
한국동서발전㈜,당진발전본부,5,2024-12,48.0,16.9,11.0,21.3,56.0,1.2
한국동서발전㈜,당진발전본부,6,2024-12,48.0,0.0,11.0,0.0,56.0,0.0
한국동서발전㈜,당진발전본부,7,2024-12,48.0,12.4,11.0,16.9,56.0,0.7
한국동서발전㈜,당진발전본부,8,2024-12,48.0,7.5,11.0,8.2,56.0,0.4
한국동서발전㈜,당진발전본부,9,2024-12,40.0,33.9,9.0,49.5,40.0,1.7
한국동서발전㈜,당진발전본부,10,2024-12,40.0,38.5,9.0,41.2,40.0,1.2
한국동서발전㈜,울산발전본부,7,2024-12,,0.0,,0.0,34.0,1.2
한국동서발전㈜,울산발전본부,8,2024-12,,0.0,,0.0,34.0,0.6
한국동서발전㈜,울산발전본부,9,2024-12,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,10,2024-12,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,11,2024-12,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,12,2024-12,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,13,2024-12,,0.0,,0.0,21.0,0.0
한국동서발전㈜,울산발전본부,14,2024-12,,0.0,,0.0,21.0,0.0
한국동서발전㈜,동해바이오발전본부,1,2024-12,120.0,0.0,12.0,0.0,80.0,0.0
한국동서발전㈜,동해바이오발전본부,2,2024-12,120.0,0.0,12.0,0.0,80.0,0.0
한국동서발전㈜,일산발전본부,1,2024-12,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,2,2024-12,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,3,2024-12,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,4,2024-12,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,5,2024-12,,0.0,,0.0,40.0,0.0
한국동서발전㈜,일산발전본부,6,2024-12,,0.0,,0.0,40.0,0.0
